epoch,batch,global_step,layer1_weight,layer1_bias,layer2_weight,layer2_bias,layer3_weight,layer3_bias,is_anomaly
41,27,4026,0.302906,0.01321,0.188144,0.007957,0.468969,0.077317,0
41,28,4027,0.289759,0.016808,0.190467,0.008784,0.484565,0.084021,0
41,29,4028,0.290076,0.017637,0.191475,0.015508,0.483673,0.083531,0
41,30,4029,0.314124,0.019959,0.173231,0.008689,0.479206,0.078812,0
41,31,4030,0.282822,0.019827,0.180296,0.010161,0.487815,0.083412,0
41,32,4031,0.301243,0.020456,0.180415,0.004631,0.463318,0.079109,0
41,33,4032,0.291925,0.01787,0.188099,0.005367,0.487878,0.075612,0
41,34,4033,0.295609,0.014878,0.176048,0.002563,0.481934,0.060399,0
41,35,4034,0.314314,0.03023,0.186466,0.00715,0.503351,0.071816,0
41,36,4035,0.304266,0.009921,0.168107,0.011855,0.46676,0.074593,0
41,37,4036,0.299668,0.018528,0.18614,0.007394,0.450354,0.062351,0
41,38,4037,0.29831,0.02331,0.186169,0.015174,0.479275,0.080545,0
41,39,4038,0.28238,0.0251,0.17579,0.007856,0.470461,0.070818,0
41,40,4039,0.290997,0.024408,0.175883,0.003479,0.493364,0.080021,0
41,41,4040,0.288539,0.01659,0.187074,0.016941,0.477559,0.075037,0
41,42,4041,0.30124,0.017041,0.180923,0.005808,0.472224,0.075006,0
41,43,4042,0.306702,0.015031,0.177072,0.01208,0.486944,0.070065,0
41,44,4043,0.306943,0.028443,0.157815,0.006946,0.479725,0.078687,0
41,45,4044,0.292503,0.014018,0.169172,0.006589,0.469699,0.080983,0
41,46,4045,0.287657,0.015587,0.174138,0.006557,0.484477,0.086858,0
41,47,4046,0.304632,0.019979,0.190833,0.008859,0.481143,0.079362,0
41,48,4047,0.298114,0.021391,0.173231,0.006976,0.468148,0.076401,0
41,49,4048,0.304125,0.020367,0.175029,0.014757,0.484993,0.078571,0
41,50,4049,0.282255,0.014895,0.18223,0.003178,0.467109,0.076175,0
41,51,4050,0.308473,0.014974,0.181396,0.002459,0.472033,0.081532,0
41,52,4051,0.302211,0.015967,0.171792,0.006629,0.471757,0.076569,0
41,53,4052,0.313421,0.026934,0.18033,0.008101,0.469441,0.080341,0
41,54,4053,0.293419,0.020704,0.178962,0.007182,0.477116,0.074778,0
41,55,4054,0.291553,0.015255,0.186746,0.007891,0.4978,0.08214,0
41,56,4055,0.290084,0.028767,0.18016,0.01162,0.475971,0.079945,0
41,57,4056,0.300597,0.024004,0.168795,0.015602,0.482734,0.075699,0
41,58,4057,0.306537,0.02456,0.176282,0.011652,0.479633,0.077242,0
41,59,4058,0.313096,0.017583,0.167756,0.015994,0.495234,0.080662,0
41,60,4059,0.287959,0.012259,0.167656,0.009428,0.469685,0.074757,0
41,61,4060,0.29153,0.015223,0.174352,0.013084,0.47436,0.079879,0
41,62,4061,0.303354,0.021487,0.168694,0.010864,0.475864,0.083523,0
41,63,4062,0.302952,0.028253,0.19065,0.014444,0.483765,0.075552,0
41,64,4063,0.294788,0.027632,0.182414,0.010278,0.479229,0.077547,0
41,65,4064,0.302972,0.014117,0.177219,0.00445,0.466256,0.078054,0
41,66,4065,0.289404,0.020234,0.166647,0.009576,0.48624,0.077648,0
41,67,4066,0.299113,0.017431,0.173745,0.003508,0.459178,0.08399,0
41,68,4067,0.297332,0.010788,0.170176,0.010369,0.468416,0.066493,0
41,69,4068,0.285556,0.01928,0.177313,0.011007,0.470482,0.079846,0
41,70,4069,0.289617,0.022816,0.173519,0.008983,0.468835,0.075482,0
41,71,4070,0.301092,0.023912,0.176488,0.013098,0.468507,0.074599,0
41,72,4071,0.295322,0.021963,0.167574,0.008074,0.485898,0.083643,0
41,73,4072,0.292675,0.010034,0.17577,0.011824,0.483833,0.074682,0
41,74,4073,0.290913,0.009054,0.173593,0.009462,0.472985,0.075828,0
41,75,4074,0.290749,0.022047,0.177773,0.021927,0.470092,0.080407,0
41,76,4075,0.311874,0.023488,0.163712,0.00516,0.472365,0.074647,0
41,77,4076,0.277419,0.019114,0.18356,0.012731,0.472188,0.086785,0
41,78,4077,0.288787,0.026068,0.177666,0.015537,0.490138,0.079236,0
41,79,4078,0.287908,0.021416,0.182012,0.002745,0.472767,0.082868,0
41,80,4079,0.280877,0.013148,0.174862,0.014805,0.466395,0.083982,0
41,81,4080,0.2866,0.017431,0.168547,0.014972,0.465262,0.068317,0
41,82,4081,0.291369,0.021624,0.175689,0.013854,0.468895,0.083729,0
41,83,4082,0.287667,0.012716,0.167615,0.010835,0.470268,0.078391,0
41,84,4083,0.301549,0.012314,0.172895,0.001601,0.481215,0.067376,0
41,85,4084,0.294512,0.017524,0.183975,0.008742,0.484869,0.079756,0
41,86,4085,0.310856,0.024437,0.184043,0.012972,0.478782,0.079461,0
41,87,4086,0.291053,0.019482,0.163754,0.003417,0.494902,0.081121,0
41,88,4087,0.282069,0.016119,0.165725,0.007949,0.481204,0.08011,0
41,89,4088,0.270815,0.027993,0.170634,0.009768,0.474182,0.078805,0
41,90,4089,0.282334,0.031155,0.182541,0.009318,0.494982,0.070898,0
41,91,4090,0.299523,0.020322,0.158608,0.003373,0.491837,0.075787,0
41,92,4091,0.293247,0.016637,0.190457,0.017502,0.469281,0.086499,0
41,93,4092,0.296411,0.014798,0.168805,0.003863,0.495571,0.077306,0
41,94,4093,0.290561,0.014885,0.193754,0.003747,0.475381,0.073664,0
41,95,4094,0.295896,0.01375,0.181911,0.008872,0.468728,0.071969,0
41,96,4095,0.288437,0.011304,0.162046,0.013599,0.48331,0.083429,0
41,97,4096,0.305472,0.017731,0.174255,0.005135,0.477434,0.080475,0
41,98,4097,0.292977,0.022016,0.166095,0.004609,0.459211,0.076199,0
41,99,4098,0.30419,0.025353,0.18037,0.013511,0.461178,0.071712,0
41,100,4099,0.286118,0.025145,0.17942,0.011819,0.463989,0.087109,0
42,1,4100,0.289172,0.018843,0.181463,0.016982,0.466723,0.078215,0
42,2,4101,0.273207,0.013001,0.184707,0.015856,0.460844,0.06967,0
42,3,4102,0.291182,0.025256,0.187298,0.012716,0.451302,0.069389,0
42,4,4103,0.287073,0.016217,0.185798,0.01508,0.471688,0.072788,0
42,5,4104,0.308035,0.018891,0.172644,0.013291,0.491155,0.068159,0
42,6,4105,0.295487,0.015457,0.178332,0.010433,0.458078,0.077395,0
42,7,4106,0.286905,0.015191,0.169053,0.012342,0.459716,0.077954,0
42,8,4107,0.308363,0.017206,0.171435,0.00587,0.475509,0.08175,0
42,9,4108,0.292323,0.018495,0.178097,0.005832,0.488909,0.076893,0
42,10,4109,0.298589,0.0128,0.176679,0.018033,0.490326,0.077672,0
42,11,4110,0.289527,0.017408,0.174161,0.007909,0.478669,0.070698,0
42,12,4111,0.285627,0.026151,0.182652,0.005744,0.477327,0.068333,0
42,13,4112,0.297915,0.019116,0.184536,0.011325,0.467847,0.082258,0
42,14,4113,0.29338,0.020479,0.17401,0.001734,0.447866,0.076201,0
42,15,4114,0.283527,0.018389,0.186998,0.009395,0.486667,0.074336,0
42,16,4115,0.292671,0.01783,0.173554,0.01122,0.481627,0.078658,0
42,17,4116,0.293716,0.01672,0.178408,0.009307,0.489589,0.072342,0
42,18,4117,0.287814,0.02307,0.166112,0.004175,0.475607,0.081586,0
42,19,4118,0.286235,0.020927,0.177606,0.00582,0.479433,0.077206,0
42,20,4119,0.286345,0.027405,0.17374,0.004983,0.465893,0.077145,0
42,21,4120,0.287234,0.023958,0.182918,0.007019,0.468862,0.080004,0
42,22,4121,0.294654,0.017424,0.171805,0.006487,0.482973,0.079578,0
42,23,4122,0.295271,0.019109,0.183509,0.014214,0.471363,0.069771,0
42,24,4123,0.305078,0.010308,0.16695,0.011799,0.454636,0.06956,0
42,25,4124,0.290822,0.024361,0.167776,0.003704,0.489631,0.07768,0
42,26,4125,0.292684,0.013981,0.178795,0.012075,0.472352,0.082615,0
42,27,4126,0.292253,0.015238,0.182247,0.010586,0.471449,0.082302,0
42,28,4127,0.288467,0.018719,0.180612,0.008725,0.45406,0.078631,0
42,29,4128,0.290646,0.01931,0.189386,0.004364,0.479241,0.069701,0
42,30,4129,0.2996,0.018069,0.173612,0.010541,0.47017,0.076793,0
42,31,4130,0.310413,0.024402,0.188821,0.006543,0.461417,0.073613,0
42,32,4131,0.288018,0.019199,0.170178,0.003268,0.471071,0.072974,0
42,33,4132,0.284479,0.017135,0.163909,0.00275,0.469905,0.080249,0
42,34,4133,0.29096,0.009528,0.185481,0.007938,0.467293,0.078248,0
42,35,4134,0.303806,0.018023,0.179678,0.007356,0.47964,0.071042,0
42,36,4135,0.292863,0.022646,0.193456,0.008211,0.474844,0.071135,0
42,37,4136,0.324651,0.008926,0.1931,0.012605,0.455653,0.089837,0
42,38,4137,0.280184,0.016528,0.175468,0.01195,0.4983,0.072812,0
42,39,4138,0.287597,0.026332,0.175583,0.005584,0.456804,0.079597,0
42,40,4139,0.290944,0.024293,0.164789,0.001656,0.47883,0.073043,0
42,41,4140,0.282145,0.020378,0.175649,0.004359,0.478287,0.082849,0
42,42,4141,0.282932,0.020066,0.177064,0.005424,0.493357,0.077167,0
42,43,4142,0.284203,0.011376,0.172145,0.007053,0.45899,0.083247,0
42,44,4143,0.280993,0.01073,0.18393,0.009603,0.476844,0.08182,0
42,45,4144,0.286531,0.011641,0.178669,0.009138,0.470196,0.081772,0
42,46,4145,0.306346,0.018433,0.179604,0.002879,0.51303,0.066105,0
42,47,4146,0.31378,0.014077,0.179155,0.006289,0.455839,0.079042,0
42,48,4147,0.298917,0.026594,0.165493,0.007919,0.466902,0.075596,0
42,49,4148,0.267394,0.016048,0.174613,0.007556,0.459536,0.067632,0
42,50,4149,0.290628,0.027658,0.168581,0.01092,0.453091,0.080035,0
42,51,4150,0.312032,0.017467,0.157959,0.008643,0.473765,0.080906,0
42,52,4151,0.291141,0.013683,0.166522,0.00633,0.473638,0.067378,0
42,53,4152,0.285935,0.01881,0.168926,0.009631,0.458577,0.064028,0
42,54,4153,0.289864,0.013484,0.179766,0.009803,0.474265,0.072113,0
42,55,4154,0.307752,0.018453,0.167353,0.009532,0.4657,0.063388,0
42,56,4155,0.292428,0.015426,0.182423,0.004709,0.450966,0.070396,0
42,57,4156,0.284224,0.006171,0.154766,0.008933,0.453972,0.063288,0
42,58,4157,0.291205,0.018202,0.177505,-0.000823,0.478104,0.082729,0
42,59,4158,0.280749,0.023633,0.179251,0.011919,0.459595,0.076889,0
42,60,4159,0.288571,0.028538,0.179619,-0.000198,0.467261,0.077439,0
42,61,4160,0.298605,0.011993,0.179804,0.004216,0.460793,0.080937,0
42,62,4161,0.291651,0.017233,0.168838,0.002323,0.47395,0.084351,0
42,63,4162,0.279815,0.021146,0.178991,0.011421,0.479447,0.084656,0
42,64,4163,0.293332,0.012127,0.166344,0.01325,0.454851,0.075044,0
42,65,4164,0.303628,0.022785,0.18344,0.008047,0.480218,0.07766,0
42,66,4165,0.300607,0.010061,0.166567,0.007776,0.452139,0.067634,0
42,67,4166,0.301432,0.018285,0.176462,0.01669,0.460248,0.076466,0
42,68,4167,0.303499,0.015134,0.180549,0.007345,0.4816,0.069007,0
42,69,4168,0.273654,0.014056,0.183127,0.014869,0.475146,0.072581,0
42,70,4169,0.28729,0.014702,0.173137,0.011837,0.488157,0.081091,0
42,71,4170,0.298176,0.024927,0.182928,0.009131,0.460532,0.076971,0
42,72,4171,0.290416,0.013144,0.195585,0.004726,0.45452,0.075855,0
42,73,4172,0.301971,0.010489,0.168795,0.004778,0.475654,0.07741,0
42,74,4173,0.280087,0.012827,0.16441,0.008852,0.46786,0.068904,0
42,75,4174,0.280995,0.014888,0.178889,0.008235,0.449616,0.072135,0
42,76,4175,0.289972,0.02433,0.173082,0.001378,0.467094,0.085237,0
42,77,4176,0.288149,0.019401,0.172245,0.002178,0.457859,0.074332,0
42,78,4177,0.288188,0.016685,0.168471,0.007863,0.471447,0.067571,0
42,79,4178,0.280397,0.013126,0.185583,0.001359,0.460193,0.074501,0
42,80,4179,0.28683,0.019117,0.173874,0.007806,0.468959,0.065117,0
42,81,4180,0.282402,0.018687,0.160772,0.008574,0.481706,0.073288,0
42,82,4181,0.294855,0.02102,0.174121,0.006335,0.442349,0.075314,0
42,83,4182,0.307064,0.007352,0.161198,0.009105,0.460816,0.071427,0
42,84,4183,0.281114,0.013382,0.174906,0.008838,0.471159,0.071011,0
42,85,4184,0.291269,0.015806,0.172596,0.00569,0.454024,0.072691,0
42,86,4185,0.289996,0.015343,0.188672,0.011041,0.473679,0.07997,0
42,87,4186,0.292292,0.016057,0.164702,0.006534,0.443929,0.072931,0
42,88,4187,0.27679,0.019778,0.17913,0.014889,0.484978,0.075327,0
42,89,4188,0.286326,0.014849,0.179471,0.024472,0.478962,0.075838,0
42,90,4189,0.289647,0.020002,0.173086,0.004064,0.47066,0.078022,0
42,91,4190,0.300109,0.015941,0.170724,0.005263,0.461755,0.083509,0
42,92,4191,0.287205,0.014129,0.167236,0.008491,0.458515,0.081912,0
42,93,4192,0.288598,0.018015,0.186167,0.003921,0.467974,0.064827,0
42,94,4193,0.275401,0.009761,0.180721,0.001411,0.467899,0.071639,0
42,95,4194,0.280772,0.013683,0.178756,0.00689,0.469535,0.072727,0
42,96,4195,0.284843,0.011332,0.181795,0.004796,0.470409,0.074337,0
42,97,4196,0.303879,0.019208,0.175154,0.014526,0.444229,0.067447,0
42,98,4197,0.299578,0.007479,0.170599,0.002735,0.463755,0.079501,0
42,99,4198,0.28585,0.015563,0.179526,0.017409,0.449939,0.083593,0
42,100,4199,0.291902,0.023041,0.176667,0.005415,0.469481,0.080791,0
43,1,4200,0.288851,0.01649,0.173641,0.006018,0.479876,0.059762,0
43,2,4201,0.310899,0.015908,0.177535,0.00849,0.465053,0.084548,0
43,3,4202,0.297442,0.017244,0.171674,0.007698,0.474807,0.076851,0
43,4,4203,0.289352,0.018292,0.171341,0.003137,0.471828,0.077202,0
43,5,4204,0.289096,0.014768,0.17071,0.001796,0.450885,0.075503,0
43,6,4205,0.304054,0.027769,0.173399,0.001941,0.468357,0.061338,0
43,7,4206,0.275863,0.0144,0.161951,0.008165,0.476999,0.070143,0
43,8,4207,0.282192,0.011703,0.180077,0.002276,0.459458,0.076249,0
43,9,4208,0.288874,0.012996,0.181163,0.004451,0.453134,0.081875,0
43,10,4209,0.295535,0.015346,0.162228,0.008915,0.463061,0.068576,0
43,11,4210,0.275922,0.015083,0.171588,0.007423,0.468032,0.077432,0
43,12,4211,0.287256,0.024547,0.168987,0.001445,0.473124,0.076224,0
43,13,4212,0.3128,0.014816,0.18201,0.005778,0.468941,0.077708,0
43,14,4213,0.256983,0.015397,0.169009,0.006358,0.459559,0.079475,0
43,15,4214,0.274617,0.023385,0.168401,0.007337,0.488546,0.069859,0
43,16,4215,0.273191,0.007091,0.169697,0.006062,0.464411,0.067682,0
43,17,4216,0.288497,0.017481,0.176148,0.007189,0.454796,0.072369,0
43,18,4217,0.298931,0.021346,0.159603,0.007317,0.450907,0.064479,0
43,19,4218,0.291735,0.010213,0.175144,0.002578,0.463487,0.069491,0
43,20,4219,0.291362,0.016787,0.172824,0.008231,0.466125,0.068052,0
43,21,4220,0.292973,0.013829,0.174795,0.006345,0.460975,0.066274,0
43,22,4221,0.281911,0.019511,0.185033,0.003959,0.436419,0.082471,0
43,23,4222,0.289373,0.013715,0.197016,0.005657,0.466168,0.081093,0
43,24,4223,0.284593,0.01478,0.155914,0.007472,0.462554,0.07776,0
43,25,4224,0.299506,0.015433,0.183554,0.007805,0.475767,0.078107,0
43,26,4225,0.299683,0.017391,0.178871,0.009004,0.467831,0.081054,0
43,27,4226,0.280926,0.018363,0.17523,0.005216,0.463044,0.069808,0
43,28,4227,0.291334,0.005858,0.176154,0.006517,0.456868,0.066427,0
43,29,4228,0.301335,0.006693,0.165449,0.003593,0.464864,0.080199,0
43,30,4229,0.284258,0.011374,0.177192,0.005912,0.444726,0.076638,0
43,31,4230,0.289704,0.007868,0.156626,0.000304,0.461063,0.071252,0
43,32,4231,0.298328,0.019741,0.17049,0.003676,0.438526,0.081671,0
43,33,4232,0.289699,0.007922,0.174071,0.006335,0.472524,0.07806,0
43,34,4233,0.279767,0.010156,0.168764,0.015647,0.45837,0.073976,0
43,35,4234,0.280813,0.018971,0.169552,0.008817,0.467426,0.070014,0
43,36,4235,0.281985,0.021884,0.168226,0.014858,0.450934,0.070587,0
43,37,4236,0.296384,0.009871,0.173579,0.007645,0.45085,0.077101,0
43,38,4237,0.271941,0.023821,0.168806,0.005672,0.448672,0.081098,0
43,39,4238,0.284882,0.015132,0.178129,0.004918,0.479492,0.068847,0
43,40,4239,0.280311,0.009377,0.178837,0.003607,0.459286,0.066653,0
43,41,4240,0.304028,0.021545,0.161029,0.00227,0.484541,0.071274,0
43,42,4241,0.288624,0.018027,0.154867,0.006285,0.472106,0.068928,0
43,43,4242,0.286774,0.023385,0.163533,0.008666,0.467661,0.073288,0
43,44,4243,0.289815,0.014627,0.16122,0.011969,0.449639,0.064248,0
43,45,4244,0.285218,0.008908,0.176264,0.013084,0.46175,0.064014,0
43,46,4245,0.26808,0.008936,0.15947,0.008012,0.486346,0.065084,0
43,47,4246,0.274498,0.022901,0.189899,0.009187,0.46467,0.072994,0
43,48,4247,0.294411,0.023377,0.168408,0.00804,0.459179,0.078734,0
43,49,4248,0.295582,0.019579,0.182699,0.017178,0.439935,0.076158,0
43,50,4249,0.29306,0.012286,0.15117,0.007452,0.462754,0.072151,0
43,51,4250,0.286982,0.010991,0.178974,0.007185,0.439304,0.07356,0
43,52,4251,0.296731,0.010487,0.183877,0.001946,0.460258,0.076994,0
43,53,4252,0.300147,0.014277,0.177077,0.008378,0.451327,0.071746,0
43,54,4253,0.307944,0.009528,0.169358,0.009131,0.468668,0.071709,0
43,55,4254,0.273421,0.018687,0.180966,0.008645,0.4376,0.070719,0
43,56,4255,0.296433,0.018548,0.173426,0.00752,0.461915,0.072326,0
43,57,4256,0.287925,0.021973,0.177856,0.013329,0.442661,0.070183,0
43,58,4257,0.279521,0.013501,0.188435,0.004744,0.46613,0.074642,0
43,59,4258,0.281571,0.01823,0.186173,0.006042,0.455225,0.087367,0
43,60,4259,0.300826,0.014567,0.174497,0.016336,0.442444,0.071057,0
43,61,4260,0.28147,0.008935,0.178058,0.007441,0.44418,0.065058,0
43,62,4261,0.289225,0.021478,0.177506,0.004897,0.462412,0.064661,0
43,63,4262,0.276506,0.017879,0.15632,0.002637,0.446253,0.069111,0
43,64,4263,0.287903,0.015031,0.172016,0.012857,0.437172,0.076739,0
43,65,4264,0.291878,0.018386,0.184749,0.001876,0.470945,0.071697,0
43,66,4265,0.293769,0.012614,0.179708,0.007166,0.453605,0.068413,0
43,67,4266,0.288254,0.019115,0.172904,0.015246,0.458878,0.080114,0
43,68,4267,0.306371,0.005853,0.174111,0.006883,0.459977,0.069606,0
43,69,4268,0.287574,0.01931,0.16801,0.006006,0.450183,0.065994,0
43,70,4269,0.299123,0.008659,0.171687,0.012023,0.444334,0.079532,0
43,71,4270,0.284319,0.016894,0.184772,0.006814,0.470358,0.073548,0
43,72,4271,0.284369,0.007521,0.175542,0.009922,0.468069,0.080449,0
43,73,4272,0.282498,0.018754,0.174958,0.007209,0.447743,0.068656,0
43,74,4273,0.26295,0.018007,0.167542,0.009144,0.47708,0.065732,0
43,75,4274,0.279452,0.014393,0.176084,0.008567,0.458635,0.078129,0
43,76,4275,0.292602,0.006772,0.18026,0.007339,0.443592,0.06925,0
43,77,4276,0.290306,0.018874,0.171916,0.003782,0.457153,0.063264,0
43,78,4277,0.285681,0.008113,0.172357,0.011761,0.472188,0.064217,0
43,79,4278,0.29314,0.011364,0.167768,0.007549,0.43576,0.074812,0
43,80,4279,0.271858,0.021483,0.173385,0.010046,0.441826,0.063725,0
43,81,4280,0.274708,0.013891,0.158902,0.004394,0.454516,0.074533,0
43,82,4281,0.284245,0.020852,0.17716,0.010599,0.481764,0.06688,0
43,83,4282,0.284878,0.01796,0.180559,0.005651,0.442983,0.07198,0
43,84,4283,0.292567,0.016768,0.178184,0.005821,0.469468,0.071596,0
43,85,4284,0.264901,0.0065,0.173204,0.00353,0.437537,0.068964,0
43,86,4285,0.285461,0.013996,0.167143,0.009686,0.455078,0.070992,0
43,87,4286,0.283851,0.012645,0.168741,-0.000945,0.470283,0.067311,0
43,88,4287,0.299567,0.016907,0.178687,0.004762,0.441615,0.072275,0
43,89,4288,0.273706,0.010042,0.176126,0.00924,0.455016,0.07328,0
43,90,4289,0.288558,0.011268,0.178333,0.012071,0.447589,0.062819,0
43,91,4290,0.284957,0.006054,0.167954,0.006268,0.460698,0.074971,0
43,92,4291,0.296391,0.01529,0.163506,0.004388,0.439576,0.07219,0
43,93,4292,0.288073,0.01943,0.179836,0.002968,0.450423,0.071174,0
43,94,4293,0.288363,0.013525,0.171212,0.003299,0.462637,0.07381,0
43,95,4294,0.297602,0.022861,0.173058,0.005613,0.469035,0.074002,0
43,96,4295,0.277154,0.010646,0.174059,0.007507,0.464047,0.07831,0
43,97,4296,0.304211,0.011097,0.165402,-0.001924,0.457541,0.074604,0
43,98,4297,0.285063,0.015168,0.171507,0.002651,0.457168,0.066203,0
43,99,4298,0.2865,0.016999,0.166784,0.009526,0.468426,0.081584,0
43,100,4299,0.271251,0.013487,0.159649,0.003734,0.479541,0.064892,0
44,1,4300,0.278269,0.01784,0.161639,0.005296,0.470351,0.063068,0
44,2,4301,0.277758,0.01519,0.171095,0.009128,0.478026,0.087021,0
44,3,4302,0.289309,0.012799,0.158241,0.006794,0.468825,0.062152,0
44,4,4303,0.288573,0.025825,0.164435,0.007335,0.455829,0.069103,0
44,5,4304,0.31223,0.017668,0.167231,0.011694,0.45876,0.071228,0
44,6,4305,0.27255,0.005532,0.173816,0.006182,0.466129,0.065511,0
44,7,4306,0.281747,0.018159,0.171088,0.01445,0.464589,0.073278,0
44,8,4307,0.268221,0.015665,0.186323,-0.002232,0.46107,0.061579,0
44,9,4308,0.292069,0.014891,0.181748,0.011586,0.453,0.077326,0
44,10,4309,0.272506,0.02038,0.16833,-0.002776,0.461785,0.068126,0
44,11,4310,0.281134,0.027439,0.184002,0.009697,0.458096,0.077473,0
44,12,4311,0.290032,0.014422,0.178192,0.005209,0.455821,0.064793,0
44,13,4312,0.288966,0.017418,0.179323,0.00247,0.460319,0.070636,0
44,14,4313,0.280987,0.005973,0.164875,0.006882,0.45705,0.060495,0
44,15,4314,0.29838,0.009495,0.174501,0.004614,0.449531,0.065315,0
44,16,4315,0.29473,0.009925,0.163264,0.007687,0.454863,0.070141,0
44,17,4316,0.275211,0.018611,0.169353,0.009226,0.469408,0.075594,0
44,18,4317,0.294558,0.016274,0.171962,0.000272,0.447242,0.070906,0
44,19,4318,0.282924,0.003742,0.165927,0.005675,0.453002,0.078978,0
44,20,4319,0.269155,0.012286,0.17144,0.01078,0.475239,0.081135,0
44,21,4320,0.288256,0.008146,0.155297,0.007376,0.436458,0.065291,0
44,22,4321,0.296756,0.013644,0.166059,-0.001484,0.45982,0.070541,0
44,23,4322,0.271992,0.010136,0.16838,0.004531,0.460849,0.073123,0
44,24,4323,0.282696,0.011841,0.173952,0.006009,0.454727,0.073368,0
44,25,4324,0.275891,0.020269,0.161427,0.008517,0.44825,0.076774,0
44,26,4325,0.299297,0.012563,0.177304,0.003845,0.45886,0.064655,0
44,27,4326,0.292486,0.010126,0.194807,0.001212,0.456715,0.071947,0
44,28,4327,0.286068,0.010638,0.185175,0.00419,0.452064,0.06621,0
44,29,4328,0.290321,0.010076,0.163783,0.002867,0.457413,0.07029,0
44,30,4329,0.287902,0.010108,0.170691,0.006151,0.433418,0.082303,0
44,31,4330,0.28688,0.023662,0.179195,0.008095,0.4451,0.066797,0
44,32,4331,0.290068,0.016548,0.174999,0.004629,0.460133,0.075015,0
44,33,4332,0.304211,0.011903,0.149865,0.003429,0.431666,0.066234,0
44,34,4333,0.291135,0.015055,0.17982,0.004408,0.454243,0.083176,0
44,35,4334,0.275625,0.011237,0.161956,0.013384,0.434581,0.075465,0
44,36,4335,0.294674,0.012007,0.159383,0.008108,0.44333,0.06872,0
44,37,4336,0.271316,0.017264,0.172519,0.007683,0.448749,0.070228,0
44,38,4337,0.300252,0.017683,0.165398,0.000645,0.432627,0.066085,0
44,39,4338,0.284583,0.014911,0.161553,0.012651,0.450591,0.071629,0
44,40,4339,0.30382,0.008273,0.160905,0.003152,0.448882,0.066702,0
44,41,4340,0.298611,0.012451,0.169028,0.007972,0.460572,0.078039,0
44,42,4341,0.273035,0.01688,0.163014,0.003088,0.455038,0.079019,0
44,43,4342,0.273084,0.020771,0.169287,0.005419,0.459302,0.067052,0
44,44,4343,0.276252,0.007503,0.159799,0.010458,0.460586,0.064773,0
44,45,4344,0.279562,0.006991,0.172412,0.014022,0.452655,0.075672,0
44,46,4345,0.281248,0.001073,0.163876,0.007079,0.465391,0.068729,0
44,47,4346,0.298309,0.020583,0.16421,0.000474,0.430634,0.07324,0
44,48,4347,0.285368,0.006908,0.175949,0.005001,0.439262,0.067388,0
44,49,4348,0.29426,0.018611,0.170837,0.005771,0.445336,0.058952,0
44,50,4349,0.294733,0.012016,0.175507,0.00458,0.443974,0.073159,0
44,51,4350,0.281562,0.016947,0.174658,-0.002207,0.448911,0.075588,0
44,52,4351,0.281062,0.015584,0.165786,0.011662,0.474043,0.05792,0
44,53,4352,0.28901,0.009561,0.165634,0.011072,0.435899,0.059963,0
44,54,4353,0.292732,0.011471,0.159208,0.009806,0.484816,0.067996,0
44,55,4354,0.270975,0.011087,0.14827,0.005247,0.436341,0.076933,0
44,56,4355,0.281201,0.013527,0.173528,0.006236,0.443826,0.064478,0
44,57,4356,0.298982,0.013539,0.166621,0.007504,0.444388,0.068252,0
44,58,4357,0.281365,0.013797,0.181155,0.003213,0.449893,0.059382,0
44,59,4358,0.282273,0.012053,0.164634,0.016404,0.451819,0.071039,0
44,60,4359,0.280815,0.015049,0.176449,0.005994,0.443156,0.055264,0
44,61,4360,0.270569,0.020065,0.177062,-0.000919,0.453045,0.064297,0
44,62,4361,0.27656,0.017595,0.175725,0.012428,0.448515,0.060436,0
44,63,4362,0.288183,0.009041,0.160574,0.008524,0.440406,0.067292,0
44,64,4363,0.289777,0.009429,0.163331,0.009233,0.468924,0.06604,0
44,65,4364,0.26791,0.005928,0.159672,0.008544,0.454144,0.075902,0
44,66,4365,0.286307,0.00834,0.162655,0.010401,0.444165,0.066435,0
44,67,4366,0.288549,0.00663,0.167515,0.010989,0.476313,0.06088,0
44,68,4367,0.280662,0.008712,0.175036,0.009148,0.480915,0.061064,0
44,69,4368,0.281081,0.010356,0.170466,0.000741,0.45507,0.068478,0
44,70,4369,0.290953,0.013574,0.181765,0.008615,0.444083,0.064075,0
44,71,4370,0.268184,0.013376,0.162237,0.001288,0.4373,0.068757,0
44,72,4371,0.26069,0.028352,0.177812,0.010019,0.469855,0.069424,0
44,73,4372,0.29489,0.015636,0.1759,0.001325,0.44715,0.079063,0
44,74,4373,0.276039,0.020245,0.172452,0.006998,0.452704,0.068309,0
44,75,4374,0.291403,0.013708,0.174436,0.008447,0.466985,0.071508,0
44,76,4375,0.271776,0.011372,0.173469,0.008961,0.467412,0.06599,0
44,77,4376,0.297443,0.014362,0.171885,0.006097,0.447219,0.060028,0
44,78,4377,0.281691,0.013382,0.176221,0.006602,0.44566,0.06743,0
44,79,4378,0.291744,0.012384,0.170673,0.002954,0.462539,0.077294,0
44,80,4379,0.279971,0.01384,0.172247,-0.00273,0.458794,0.075304,0
44,81,4380,0.28069,0.009705,0.153278,0.003718,0.436591,0.070607,0
44,82,4381,0.275755,0.016231,0.190792,0.007402,0.437135,0.064495,0
44,83,4382,0.291867,0.013727,0.167539,-0.00056,0.460485,0.06397,0
